contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NDXP241108C19830000,2024-11-06 20:59:38+00:00,19830.0,944.97,1277.8,1319.4,0.0,0.0,1.0,0.0,0.5706677455139162,1.0,REGULAR,USD
NDXP241108C19900000,2024-11-07 20:58:30+00:00,19900.0,1201.5,1208.0,1245.0,503.56,72.14947,2.0,21.0,0.5352982261657715,1.0,REGULAR,USD
NDXP241108C19920000,2024-11-06 14:46:10+00:00,19920.0,722.4,1188.0,1229.6,0.0,0.0,1.0,1.0,0.5391739198303225,1.0,REGULAR,USD
NDXP241108C19950000,2024-11-06 14:40:28+00:00,19950.0,749.9,1158.1,1199.6,0.0,0.0,1.0,13.0,0.5285386502075197,1.0,REGULAR,USD
NDXP241108C19960000,2024-10-31 18:59:01+00:00,19960.0,341.1,1148.1,1189.6,0.0,0.0,,3.0,0.5249070947265625,1.0,REGULAR,USD
NDXP241108C19975000,2024-10-18 14:37:46+00:00,19975.0,651.71,1133.1,1174.7,0.0,0.0,1.0,1.0,0.519688641052246,1.0,REGULAR,USD
NDXP241108C19990000,2024-10-31 16:31:02+00:00,19990.0,339.5,1118.2,1159.7,0.0,0.0,,3.0,0.514454928741455,1.0,REGULAR,USD
NDXP241108C20000000,2024-11-07 19:09:52+00:00,20000.0,1136.0,1108.2,1149.7,383.44,50.95142,7.0,72.0,0.5108081146240235,1.0,REGULAR,USD
NDXP241108C20010000,2024-10-31 14:01:43+00:00,20010.0,367.9,1098.2,1139.7,0.0,0.0,2.0,1.0,0.5071689298248292,1.0,REGULAR,USD
NDXP241108C20020000,2024-11-04 17:31:02+00:00,20020.0,287.6,1088.3,1129.7,0.0,0.0,3.0,3.0,0.5037433659362793,1.0,REGULAR,USD
NDXP241108C20040000,2024-11-04 19:59:01+00:00,20040.0,284.2,1068.3,1109.8,0.0,0.0,9.0,10.0,0.5763477729415893,1.0,REGULAR,USD
NDXP241108C20050000,2024-11-01 18:44:58+00:00,20050.0,319.83,1058.4,1099.8,0.0,0.0,164.0,42.0,0.5723309368896485,1.0,REGULAR,USD
NDXP241108C20060000,2024-11-01 18:59:02+00:00,20060.0,314.2,1048.4,1089.8,0.0,0.0,9.0,12.0,0.5683026568603515,1.0,REGULAR,USD
NDXP241108C20070000,2024-11-05 15:57:40+00:00,20070.0,307.55,1038.4,1079.9,0.0,0.0,1.0,2.0,0.5646176961517335,1.0,REGULAR,USD
NDXP241108C20075000,2024-11-06 17:12:48+00:00,20075.0,632.25,1033.4,1074.9,0.0,0.0,1.0,2.0,0.5625997414779664,1.0,REGULAR,USD
NDXP241108C20080000,2024-11-06 14:46:10+00:00,20080.0,571.8,1028.4,1069.9,0.0,0.0,1.0,4.0,0.5605817868041992,1.0,REGULAR,USD
NDXP241108C20090000,2024-11-01 19:44:53+00:00,20090.0,299.4,1018.5,1059.9,0.0,0.0,1.0,1.0,0.5565458774566652,1.0,REGULAR,USD
NDXP241108C20100000,2024-11-07 15:55:09+00:00,20100.0,931.13,1008.5,1049.9,275.07,41.927567,1.0,52.0,0.5525023387908935,1.0,REGULAR,USD
NDXP241108C20110000,2024-11-05 16:33:58+00:00,20110.0,326.5,998.5,1040.0,0.0,0.0,1.0,0.0,0.5487868608093263,1.0,REGULAR,USD
NDXP241108C20120000,2024-11-01 18:52:20+00:00,20120.0,282.14,988.6,1030.0,0.0,0.0,11.0,6.0,0.5447356928253174,1.0,REGULAR,USD
NDXP241108C20125000,2024-11-05 16:56:03+00:00,20125.0,322.22,983.6,1025.0,0.0,0.0,30.0,3.0,0.5427062941741945,1.0,REGULAR,USD
NDXP241108C20140000,2024-11-05 16:26:49+00:00,20140.0,293.2,968.7,1010.0,0.0,0.0,1.0,2.0,0.5366104689025879,1.0,REGULAR,USD
NDXP241108C20150000,2024-11-07 18:33:02+00:00,20150.0,906.45,958.7,1000.1,586.25,183.08868,2.0,8.0,0.5328721029663085,1.0,REGULAR,USD
NDXP241108C20160000,2024-11-05 17:14:52+00:00,20160.0,316.24,948.7,990.1,0.0,0.0,1.0,2.0,0.5287980470275879,1.0,REGULAR,USD
NDXP241108C20170000,2024-11-06 14:33:03+00:00,20170.0,456.87,938.8,980.1,0.0,0.0,6.0,6.0,0.52471636177063,1.0,REGULAR,USD
NDXP241108C20175000,2024-11-07 18:33:02+00:00,20175.0,881.51,933.8,975.1,577.13,189.60838,1.0,10.0,0.5226793338012695,1.0,REGULAR,USD
NDXP241108C20200000,2024-11-06 18:29:09+00:00,20200.0,886.12,908.9,950.2,326.3,58.286587,10.0,35.0,0.5127688494110106,1.0,REGULAR,USD
NDXP241108C20220000,2024-11-06 14:30:17+00:00,20220.0,400.8,889.0,930.3,0.0,0.0,1.0,4.0,0.5048725050354004,1.0,REGULAR,USD
NDXP241108C20240000,2024-10-28 14:22:14+00:00,20240.0,504.8,869.1,910.4,0.0,0.0,,1.0,0.4969456433868409,1.0,REGULAR,USD
NDXP241108C20250000,2024-11-06 17:34:36+00:00,20250.0,457.75,859.1,900.4,0.0,0.0,1.0,6.0,0.4928181822204591,1.0,REGULAR,USD
NDXP241108C20275000,2024-10-31 16:06:00+00:00,20275.0,200.1,834.2,875.5,0.0,0.0,1.0,1.0,0.482777999420166,1.0,REGULAR,USD
NDXP241108C20280000,2024-11-05 17:14:52+00:00,20280.0,247.52,829.2,870.5,0.0,0.0,1.0,2.0,0.4807028248596191,1.0,REGULAR,USD
NDXP241108C20290000,2024-11-01 19:43:23+00:00,20290.0,204.3,819.3,860.5,0.0,0.0,1.0,1.0,0.47654484642028805,1.0,REGULAR,USD
NDXP241108C20300000,2024-11-05 16:44:19+00:00,20300.0,204.27,809.3,850.6,0.0,0.0,1.0,7.0,0.47268441139221196,1.0,REGULAR,USD
NDXP241108C20310000,2024-11-06 17:00:20+00:00,20310.0,400.1,799.4,840.6,0.0,0.0,2.0,2.0,0.4685149889755249,1.0,REGULAR,USD
NDXP241108C20320000,2024-10-31 15:10:11+00:00,20320.0,196.9,789.4,830.7,0.0,0.0,,1.0,0.46463548065185545,1.0,REGULAR,USD
NDXP241108C20325000,2024-10-18 19:15:54+00:00,20325.0,420.25,784.4,825.7,0.0,0.0,1.0,5.0,0.46254504745483405,1.0,REGULAR,USD
NDXP241108C20350000,2024-11-07 14:47:50+00:00,20350.0,597.01,759.6,800.8,177.61002,42.3486,69.0,81.0,0.452352278289795,1.0,REGULAR,USD
NDXP241108C20360000,2024-11-05 19:23:11+00:00,20360.0,166.8,749.6,790.8,0.0,0.0,2.0,2.0,0.44814089462280265,1.0,REGULAR,USD
NDXP241108C20370000,2024-11-01 17:06:28+00:00,20370.0,176.8,739.7,780.9,0.0,0.0,1.0,1.0,0.44421942504882805,1.0,REGULAR,USD
NDXP241108C20375000,2024-11-04 20:43:04+00:00,20375.0,114.0,734.7,775.9,0.0,0.0,7.0,10.0,0.4421061038970948,1.0,REGULAR,USD
NDXP241108C20380000,2024-11-06 15:21:32+00:00,20380.0,339.91,729.7,770.9,0.0,0.0,3.0,43.0,0.4399927827453613,1.0,REGULAR,USD
NDXP241108C20390000,2024-11-01 16:28:26+00:00,20390.0,181.8,719.8,761.0,0.0,0.0,1.0,1.0,0.43604079589843747,1.0,REGULAR,USD
NDXP241108C20400000,2024-11-07 15:34:07+00:00,20400.0,689.5,709.8,751.0,290.5,72.807014,15.0,19.0,0.4317988949584961,1.0,REGULAR,USD
NDXP241108C20420000,2024-11-07 14:55:09+00:00,20420.0,552.85,690.0,731.1,397.43997,255.7364,2.0,5.0,0.42356686058044435,1.0,REGULAR,USD
NDXP241108C20425000,2024-11-07 14:42:55+00:00,20425.0,562.7,685.0,726.1,216.70001,62.630062,3.0,5.0,0.42143065147399905,1.0,REGULAR,USD
NDXP241108C20430000,2024-10-25 14:01:48+00:00,20430.0,451.4,680.0,721.2,0.0,0.0,1.0,0.0,0.419576727142334,1.0,REGULAR,USD
NDXP241108C20440000,2024-11-04 20:54:02+00:00,20440.0,94.7,670.1,711.2,0.0,0.0,25.0,26.0,0.4152966796112061,1.0,REGULAR,USD
NDXP241108C20450000,2024-11-06 18:16:41+00:00,20450.0,511.9,660.1,701.3,188.51999,58.296734,1.0,34.0,0.41128365821838386,1.0,REGULAR,USD
NDXP241108C20460000,2024-11-04 17:44:01+00:00,20460.0,97.4,650.2,691.3,0.0,0.0,4.0,11.0,0.40698072273254393,1.0,REGULAR,USD
NDXP241108C20470000,2024-10-31 19:57:16+00:00,20470.0,128.45,640.2,681.4,0.0,0.0,1.0,4.0,0.4029409987258912,1.0,REGULAR,USD
NDXP241108C20480000,2024-11-06 15:21:32+00:00,20480.0,260.57,630.3,671.4,0.0,0.0,2.0,5.0,0.3986189899444581,1.0,REGULAR,USD
NDXP241108C20490000,2024-11-05 20:03:18+00:00,20490.0,110.0,620.4,661.5,0.0,0.0,1.0,2.0,0.39455256332397465,1.0,REGULAR,USD
NDXP241108C20500000,2024-11-07 19:01:20+00:00,20500.0,600.22,610.4,651.5,310.29996,107.02951,15.0,61.0,0.3902076665878296,1.0,REGULAR,USD
NDXP241108C20510000,2024-11-05 17:07:33+00:00,20510.0,446.55,600.5,641.6,321.69998,257.6692,2.0,15.0,0.3861221666717528,1.0,REGULAR,USD
NDXP241108C20520000,2024-11-04 18:40:16+00:00,20520.0,85.45,590.6,631.6,0.0,0.0,8.0,9.0,0.38175056732177726,1.0,REGULAR,USD
NDXP241108C20525000,2024-11-07 19:03:11+00:00,20525.0,573.5,585.6,626.7,301.42,110.78361,16.0,23.0,0.37982797912597654,1.0,REGULAR,USD
NDXP241108C20530000,2024-11-07 15:02:14+00:00,20530.0,468.44,580.7,621.7,357.99,324.11948,3.0,4.0,0.37763455013275143,1.0,REGULAR,USD
NDXP241108C20540000,2024-11-05 17:17:38+00:00,20540.0,516.27,570.7,611.7,392.10004,315.77682,1.0,8.0,0.3732438774871826,1.0,REGULAR,USD
NDXP241108C20550000,2024-11-07 15:34:07+00:00,20550.0,448.93,560.8,601.8,166.35999,58.873898,5.0,27.0,0.3690973430252076,1.0,REGULAR,USD
NDXP241108C20560000,2024-11-06 16:28:27+00:00,20560.0,467.1,550.9,591.9,275.86,144.24805,1.0,5.0,0.3649355499267578,1.0,REGULAR,USD
NDXP241108C20570000,2024-11-01 19:16:01+00:00,20570.0,102.8,541.0,581.9,0.0,0.0,3.0,3.0,0.3605029160308838,1.0,REGULAR,USD
NDXP241108C20575000,2024-11-07 19:01:20+00:00,20575.0,526.42,536.0,577.0,338.21997,179.71304,10.0,38.0,0.3585383665847779,1.0,REGULAR,USD
NDXP241108C20590000,2024-11-06 20:10:01+00:00,20590.0,464.43,521.1,562.1,213.82999,85.3272,1.0,21.0,0.35210685131072994,1.0,REGULAR,USD
NDXP241108C20600000,2024-11-07 20:32:49+00:00,20600.0,529.81,511.2,552.1,276.26,108.95682,23.0,94.0,0.34763225616455073,1.0,REGULAR,USD
NDXP241108C20610000,2024-11-01 14:20:22+00:00,20610.0,105.51,501.3,542.2,0.0,0.0,3.0,4.0,0.34339035522460937,1.0,REGULAR,USD
NDXP241108C20625000,2024-11-07 21:06:13+00:00,20625.0,498.9,486.5,527.3,308.40997,161.90349,16.0,27.0,0.3368749174499512,1.0,REGULAR,USD
NDXP241108C20630000,2024-11-07 21:08:00+00:00,20630.0,498.45,481.5,522.3,267.92,116.219154,13.0,17.0,0.33461282459259034,1.0,REGULAR,USD
NDXP241108C20640000,2024-11-07 21:08:00+00:00,20640.0,488.6,471.6,512.4,328.1,204.42368,2.0,1.0,0.3303213330841064,1.0,REGULAR,USD
NDXP241108C20650000,2024-11-07 16:11:49+00:00,20650.0,398.66,461.8,502.5,201.51001,102.21152,2.0,46.0,0.3260069536209106,1.0,REGULAR,USD
NDXP241108C20660000,2024-11-05 19:23:11+00:00,20660.0,389.04,451.9,487.0,331.64,577.7701,1.0,5.0,0.30796361598968497,1.0,REGULAR,USD
NDXP241108C20670000,2024-11-07 14:55:09+00:00,20670.0,319.75,442.0,482.7,157.1,96.587776,2.0,3.0,0.31732097480773924,1.0,REGULAR,USD
NDXP241108C20675000,2024-11-07 14:56:58+00:00,20675.0,331.75,437.1,477.7,153.68,86.30313,2.0,14.0,0.31502073535919184,1.0,REGULAR,USD
NDXP241108C20680000,2024-11-06 15:30:11+00:00,20680.0,142.4,432.2,472.8,0.0,0.0,4.0,31.0,0.31294937545776363,1.0,REGULAR,USD
NDXP241108C20690000,2024-11-06 17:17:28+00:00,20690.0,123.3,422.3,455.5,0.0,0.0,1.0,1.0,0.29076331802368155,1.0,REGULAR,USD
NDXP241108C20700000,2024-11-07 19:20:07+00:00,20700.0,389.4,412.6,447.3,203.9,109.919136,18.0,68.0,0.29061836097717286,1.0,REGULAR,USD
NDXP241108C20710000,2024-10-25 15:02:00+00:00,20710.0,285.72,402.8,437.8,0.0,0.0,1.0,3.0,0.28724620231628406,1.0,REGULAR,USD
NDXP241108C20720000,2024-11-07 19:20:07+00:00,20720.0,370.47,400.1,425.6,201.57,119.34281,11.0,7.0,0.27740438179016114,1.0,REGULAR,USD
NDXP241108C20725000,2024-11-06 20:25:32+00:00,20725.0,357.3,392.0,420.4,203.29999,132.01297,3.0,3.0,0.2746387539291382,1.0,REGULAR,USD
NDXP241108C20740000,2024-11-07 20:02:39+00:00,20740.0,380.85,377.1,405.9,321.72,544.08923,4.0,2.0,0.2689434678649902,1.0,REGULAR,USD
NDXP241108C20750000,2024-11-07 19:31:41+00:00,20750.0,347.95,364.0,396.0,200.35,135.73848,9.0,102.0,0.26455660987854,1.0,REGULAR,USD
NDXP241108C20760000,2024-11-07 20:02:39+00:00,20760.0,359.9,354.7,386.3,219.51999,156.37553,3.0,8.0,0.26060462303161613,1.0,REGULAR,USD
NDXP241108C20770000,2024-11-07 15:15:07+00:00,20770.0,269.1,345.0,376.9,153.5,132.78546,1.0,7.0,0.2573049428939819,1.0,REGULAR,USD
NDXP241108C20775000,2024-11-07 16:36:00+00:00,20775.0,298.6,339.9,372.0,172.6,136.98413,3.0,9.0,0.2551801777648926,1.0,REGULAR,USD
NDXP241108C20780000,2024-11-07 17:30:18+00:00,20780.0,308.8,335.4,367.2,201.51999,187.84488,6.0,9.0,0.2532728482055664,1.0,REGULAR,USD
NDXP241108C20790000,2024-11-07 20:59:00+00:00,20790.0,308.5,326.0,357.9,207.1,204.24065,27.0,6.0,0.2500990518188476,1.0,REGULAR,USD
NDXP241108C20800000,2024-11-07 20:43:58+00:00,20800.0,327.1,316.4,347.9,221.0,208.29405,24.0,26.0,0.24531928394317626,1.0,REGULAR,USD
NDXP241108C20825000,2024-11-07 19:31:36+00:00,20825.0,279.22,293.2,323.7,174.68,167.09392,15.0,21.0,0.23497011375427249,1.0,REGULAR,USD
NDXP241108C20850000,2024-11-07 20:43:58+00:00,20850.0,280.2,269.5,293.6,187.52002,202.33064,21.0,43.0,0.21178843029022215,1.0,REGULAR,USD
NDXP241108C20875000,2024-11-07 17:50:22+00:00,20875.0,228.9,257.4,268.6,171.7,300.17484,61.0,84.0,0.1995395598602295,1.0,REGULAR,USD
NDXP241108C20900000,2024-11-07 16:30:57+00:00,20900.0,238.0,234.9,245.3,177.95,296.33636,17.0,63.0,0.1905178910446167,1.0,REGULAR,USD
NDXP241108C20925000,2024-11-07 15:36:14+00:00,20925.0,146.25,218.0,227.1,93.8,178.837,78.0,227.0,0.19090317161560058,1.0,REGULAR,USD
NDXP241108C20950000,2024-11-07 21:01:10+00:00,20950.0,184.98,190.6,199.4,127.229996,220.31169,226.0,193.0,0.1722609325027466,1.0,REGULAR,USD
NDXP241108C20975000,2024-11-07 21:01:10+00:00,20975.0,164.62,170.0,177.6,125.21999,317.81723,174.0,131.0,0.16428829494476316,1.0,REGULAR,USD
NDXP241108C21000000,2024-11-07 20:31:03+00:00,21000.0,158.8,150.5,156.9,116.5,275.4137,93.0,124.0,0.15738376194000248,1.0,REGULAR,USD
NDXP241108C21025000,2024-11-07 19:21:54+00:00,21025.0,115.22,129.2,134.7,99.520004,633.8855,28.0,10.0,0.14685911743164062,1.0,REGULAR,USD
NDXP241108C21050000,2024-11-07 20:47:28+00:00,21050.0,122.24,113.9,118.6,94.59,342.09763,74.0,66.0,0.1453790296936035,1.0,REGULAR,USD
NDXP241108C21075000,2024-11-07 21:07:52+00:00,21075.0,99.9,97.6,101.3,81.9,455.0,35.0,8.0,0.14029408908843993,1.0,REGULAR,USD
NDXP241108C21100000,2024-11-07 21:01:39+00:00,21100.0,78.0,82.5,85.7,57.0,271.42856,128.0,54.0,0.13626199440002443,1.0,REGULAR,USD
NDXP241108C21125000,2024-11-07 21:05:38+00:00,21125.0,66.22,68.7,71.7,48.02,263.84613,48.0,50.0,0.13293561164855958,0.0,REGULAR,USD
NDXP241108C21150000,2024-11-07 21:05:38+00:00,21150.0,54.32,56.5,59.6,42.42,356.47055,76.0,99.0,0.130692592086792,0.0,REGULAR,USD
NDXP241108C21175000,2024-11-07 20:50:01+00:00,21175.0,48.07,45.8,48.6,41.82,669.12,50.0,45.0,0.12817110240936275,0.0,REGULAR,USD
NDXP241108C21200000,2024-11-07 21:13:26+00:00,21200.0,41.45,36.6,38.8,32.7,373.7143,131.0,49.0,0.1254817677307129,0.0,REGULAR,USD
NDXP241108C21225000,2024-11-07 21:06:17+00:00,21225.0,29.47,28.9,31.0,22.22,306.48276,29.0,13.0,0.12415426635742188,0.0,REGULAR,USD
NDXP241108C21250000,2024-11-07 21:13:26+00:00,21250.0,26.36,22.6,24.4,19.16,266.11108,77.0,47.0,0.12292594612121582,0.0,REGULAR,USD
NDXP241108C21275000,2024-11-07 21:04:55+00:00,21275.0,16.5,17.5,19.2,12.5,312.5,111.0,12.0,0.12249107498168946,0.0,REGULAR,USD
NDXP241108C21300000,2024-11-07 21:13:18+00:00,21300.0,15.95,13.4,14.8,10.95,219.0,200.0,42.0,0.12178917770385742,0.0,REGULAR,USD
NDXP241108C21325000,2024-11-07 21:03:29+00:00,21325.0,9.73,10.1,11.4,5.1499996,112.445404,46.0,16.0,0.12164422065734865,0.0,REGULAR,USD
NDXP241108C21350000,2024-11-07 21:03:29+00:00,21350.0,7.48,7.6,8.7,4.9300003,193.33337,73.0,12.0,0.12162133270263673,0.0,REGULAR,USD
NDXP241108C21375000,2024-11-07 20:59:50+00:00,21375.0,5.8,5.7,6.7,-28.2,-82.94118,98.0,63.0,0.12223930747985842,0.0,REGULAR,USD
NDXP241108C21400000,2024-11-07 21:13:18+00:00,21400.0,5.45,4.2,5.1,3.11,132.90599,217.0,75.0,0.12276573043823241,0.0,REGULAR,USD
NDXP241108C21425000,2024-11-07 20:50:20+00:00,21425.0,3.55,3.2,3.9,0.07999992,2.3054733,32.0,26.0,0.12362021408081056,0.0,REGULAR,USD
NDXP241108C21450000,2024-11-07 21:02:41+00:00,21450.0,2.7,2.35,3.1,0.75,38.461536,75.0,4.0,0.12552754364013674,0.0,REGULAR,USD
NDXP241108C21475000,2024-11-07 21:03:02+00:00,21475.0,1.91,1.8,2.4,-1.0600001,-35.69024,27.0,34.0,0.1268550450134277,0.0,REGULAR,USD
NDXP241108C21500000,2024-11-07 21:10:46+00:00,21500.0,1.8,1.4,1.9,0.44999993,33.33333,190.0,172.0,0.12870134002685546,0.0,REGULAR,USD
NDXP241108C21525000,2024-11-07 21:04:42+00:00,21525.0,1.23,1.05,1.5,-1.02,-45.333332,32.0,1.0,0.13050185913085935,0.0,REGULAR,USD
NDXP241108C21550000,2024-11-07 21:11:21+00:00,21550.0,1.06,0.8,1.25,-4.4900002,-80.9009,77.0,14.0,0.1333094482421875,0.0,REGULAR,USD
NDXP241108C21575000,2024-11-07 21:11:06+00:00,21575.0,0.7,0.65,1.05,-60.3,-98.85246,38.0,3.0,0.13620858917236328,0.0,REGULAR,USD
NDXP241108C21600000,2024-11-07 21:11:43+00:00,21600.0,0.55,0.5,0.9,-0.34999996,-38.888885,52.0,51.0,0.13941290283203128,0.0,REGULAR,USD
NDXP241108C21650000,2024-11-07 20:56:33+00:00,21650.0,0.75,0.3,0.75,0.050000012,7.1428585,97.0,25.0,0.14783567016601565,0.0,REGULAR,USD
NDXP241108C21675000,2024-11-07 21:04:42+00:00,21675.0,0.35,0.25,0.65,-1.62,-82.2335,19.0,11.0,0.150948432006836,0.0,REGULAR,USD
NDXP241108C21700000,2024-11-07 21:08:00+00:00,21700.0,0.53,0.2,0.6,-0.17000002,-24.285717,33.0,29.0,0.1550987811279297,0.0,REGULAR,USD
NDXP241108C21725000,2024-11-07 17:56:23+00:00,21725.0,0.97,0.15,0.6,-0.38,-28.148148,5.0,15.0,0.16071395935058597,0.0,REGULAR,USD
NDXP241108C21750000,2024-11-07 20:33:30+00:00,21750.0,0.6,0.1,0.55,-0.19999999,-24.999998,14.0,15.0,0.16462017028808595,0.0,REGULAR,USD
NDXP241108C21775000,2024-11-07 20:48:57+00:00,21775.0,0.48,0.1,0.5,-0.77,-61.6,67.0,15.0,0.16828224304199224,0.0,REGULAR,USD
NDXP241108C21800000,2024-11-07 21:04:42+00:00,21800.0,0.42,0.05,0.5,-0.83000004,-66.40001,37.0,15.0,0.17371431762695314,0.0,REGULAR,USD
NDXP241108C21825000,2024-11-07 21:11:12+00:00,21825.0,0.1,0.05,0.45,-1.09,-91.596634,21.0,17.0,0.17707121765136719,0.0,REGULAR,USD
NDXP241108C21850000,2024-11-07 20:57:31+00:00,21850.0,0.2,0.05,0.45,-0.94,-82.45614,51.0,1.0,0.18238122314453126,0.0,REGULAR,USD
NDXP241108C21875000,2024-11-07 21:04:50+00:00,21875.0,0.15,0.0,0.45,-0.94000006,-86.23853,40.0,3.0,0.1876912286376953,0.0,REGULAR,USD
NDXP241108C21900000,2024-11-05 21:06:04+00:00,21900.0,1.47,0.0,0.4,0.0,0.0,16.0,10.0,0.1905598522949219,0.0,REGULAR,USD
NDXP241108C21925000,2024-10-31 13:34:54+00:00,21925.0,3.63,0.0,0.4,0.0,0.0,15.0,21.0,0.1958088232421875,0.0,REGULAR,USD
NDXP241108C21950000,2024-11-07 21:05:03+00:00,21950.0,0.1,0.0,0.4,-3.3700001,-97.11816,9.0,22.0,0.20099675964355468,0.0,REGULAR,USD
NDXP241108C21975000,2024-10-31 13:38:18+00:00,21975.0,3.32,0.0,0.4,0.0,0.0,5.0,10.0,0.20618469604492184,0.0,REGULAR,USD
NDXP241108C22000000,2024-11-07 20:57:58+00:00,22000.0,0.15,0.0,0.4,-0.35,-70.0,7.0,5.0,0.21131159790039059,0.0,REGULAR,USD
NDXP241108C22075000,2024-10-29 19:41:02+00:00,22075.0,8.95,0.0,0.35,0.0,0.0,1.0,10.0,0.22364057617187497,0.0,REGULAR,USD
NDXP241108C22100000,2024-11-07 21:04:23+00:00,22100.0,0.1,0.0,0.35,-6.58,-98.503,47.0,13.0,0.22864540893554688,0.0,REGULAR,USD
NDXP241108C22175000,2024-11-07 21:02:09+00:00,22175.0,0.35,0.0,0.35,-6.9500003,-95.205475,77.0,2.0,0.2436599072265625,0.0,REGULAR,USD
NDXP241108C22200000,2024-11-07 20:58:22+00:00,22200.0,0.1,0.0,0.35,-0.48,-82.75862,5.0,2.0,0.2486647399902344,0.0,REGULAR,USD
NDXP241108C22225000,2024-10-29 19:47:55+00:00,22225.0,6.5,0.0,0.35,0.0,0.0,2.0,3.0,0.2536695727539063,0.0,REGULAR,USD
NDXP241108C22250000,2024-11-06 18:26:15+00:00,22250.0,0.35,0.0,0.35,0.0,0.0,1.0,1.0,0.2585523364257813,0.0,REGULAR,USD
NDXP241108C22300000,2024-11-05 19:20:15+00:00,22300.0,0.72,0.0,0.35,0.0,0.0,4.0,4.0,0.2683178637695312,0.0,REGULAR,USD
NDXP241108C22325000,2024-10-21 15:02:22+00:00,22325.0,4.7,0.0,0.35,0.0,0.0,1.0,1.0,0.27332269653320307,0.0,REGULAR,USD
NDXP241108C22350000,2024-10-25 20:03:28+00:00,22350.0,2.97,0.0,0.35,0.0,0.0,8.0,8.0,0.27808339111328123,0.0,REGULAR,USD
NDXP241108C22375000,2024-11-05 15:40:51+00:00,22375.0,0.76,0.0,0.35,0.0,0.0,2.0,2.0,0.2829661547851562,0.0,REGULAR,USD
NDXP241108C22400000,2024-11-05 19:20:15+00:00,22400.0,0.63,0.0,0.35,0.0,0.0,4.0,4.0,0.28784891845703114,0.0,REGULAR,USD
NDXP241108C22425000,2024-11-07 15:56:29+00:00,22425.0,0.25,0.0,0.3,-0.44,-63.768116,1.0,9.0,0.2884592639160155,0.0,REGULAR,USD
NDXP241108C22475000,2024-10-04 15:06:52+00:00,22475.0,7.8,0.3,1.0,0.0,0.0,1.0,1.0,0.33704276245117193,0.0,REGULAR,USD
NDXP241108C22500000,2024-11-07 20:18:40+00:00,22500.0,0.04,0.0,0.3,-0.31,-88.57143,5.0,105.0,0.30274134765625,0.0,REGULAR,USD
NDXP241108C22550000,2024-10-30 19:21:46+00:00,22550.0,1.85,0.0,0.3,0.0,0.0,2.0,2.0,0.3122627368164062,0.0,REGULAR,USD
NDXP241108C22600000,2024-11-07 21:09:52+00:00,22600.0,0.05,0.0,0.05,-0.45999998,-90.196075,7.0,103.0,0.2778392529296875,0.0,REGULAR,USD
NDXP241108C22650000,2024-10-25 16:35:29+00:00,22650.0,2.55,0.0,0.3,0.0,0.0,1.0,1.0,0.331061376953125,0.0,REGULAR,USD
NDXP241108C22700000,2024-10-30 19:21:46+00:00,22700.0,1.55,0.0,0.3,0.0,0.0,,2.0,0.3403386279296875,0.0,REGULAR,USD
NDXP241108C22850000,2024-10-11 14:45:11+00:00,22850.0,5.1,0.0,0.3,0.0,0.0,,1.0,0.3679262426757813,0.0,REGULAR,USD
NDXP241108C22975000,2024-10-31 17:13:30+00:00,22975.0,0.7,0.0,0.3,0.0,0.0,,1.0,0.39087523193359375,0.0,REGULAR,USD
NDXP241108C23000000,2024-11-07 21:09:34+00:00,23000.0,0.05,0.0,0.2,-1.5,-96.77419,6.0,4.0,0.38184211914062494,0.0,REGULAR,USD
NDXP241108C23350000,2024-10-25 19:45:55+00:00,23350.0,0.75,0.0,0.3,0.0,0.0,4.0,4.0,0.4577690942382813,0.0,REGULAR,USD
NDXP241108C23400000,2024-10-25 20:03:28+00:00,23400.0,0.55,0.0,0.3,0.0,0.0,2.0,2.0,0.46655806884765627,0.0,REGULAR,USD
NDXP241108C23450000,2024-10-31 13:38:36+00:00,23450.0,0.65,0.0,0.25,0.0,0.0,,1.0,0.46802289794921875,0.0,REGULAR,USD
NDXP241108C23700000,2024-11-07 21:09:40+00:00,23700.0,0.05,0.0,0.05,-0.45,-90.0,11.0,2.0,0.45313046875,0.0,REGULAR,USD
NDXP241111C18650000,2024-10-30 14:13:53+00:00,18650.0,1925.25,2456.8,2498.5,0.0,0.0,,1.0,0.6193962010955812,1.0,REGULAR,USD
NDXP241111C19250000,2024-10-28 13:37:28+00:00,19250.0,1302.1,1857.4,1898.9,0.0,0.0,,1.0,0.5571867401885987,1.0,REGULAR,USD
NDXP241111C19350000,2024-11-06 14:39:09+00:00,19350.0,1326.39,1739.9,1776.5,1326.39,0.0,,,0.4607445283508301,1.0,REGULAR,
NDXP241111C19500000,2024-11-04 20:48:48+00:00,19500.0,637.15,1608.2,1649.5,0.0,0.0,1.0,2.0,0.49802137725830087,1.0,REGULAR,USD
NDXP241111C19550000,2024-10-28 14:05:33+00:00,19550.0,1024.0,1558.3,1599.6,0.0,0.0,,1.0,0.48603953296661384,1.0,REGULAR,USD
NDXP241111C19725000,2024-10-28 14:08:29+00:00,19725.0,884.0,1384.0,1425.2,0.0,0.0,,1.0,0.44439489936828613,1.0,REGULAR,USD
